timestamp,gpu0_util_pct,gpu0_mem_mb,gpu0_power_w,gpu1_util_pct,gpu1_mem_mb,gpu1_power_w,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_gb,mem_available_gb,mem_buff_cache_gb,train_epoch,train_step,train_loss,train_lr,epoch_progress_pct
2026-03-25 02:52:05,100,33327,316.45,100,33327,327.98,4.87,4.91,5.04,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:52:15,96,33327,297.32,95,33327,306.99,4.85,4.90,5.03,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:52:26,100,33327,311.45,100,33327,312.25,4.87,4.90,5.03,172,331,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:52:36,96,33327,320.42,100,33327,332.92,4.89,4.91,5.03,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:52:46,95,33327,309.58,100,33327,318.08,4.83,4.89,5.03,172,331,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:52:57,96,33327,320.34,100,33327,312.29,4.78,4.88,5.02,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:07,96,33327,320.06,97,33327,307.45,4.66,4.85,5.01,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:17,100,33327,329.39,100,33327,311.25,4.72,4.86,5.01,171,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:27,100,33327,303.03,100,33327,308.82,4.75,4.86,5.01,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:37,100,33327,317.40,100,33327,311.55,4.80,4.87,5.01,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:49,100,33327,310.20,100,33327,323.31,4.83,4.87,5.01,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:53:59,100,33327,305.28,100,33327,313.86,4.85,4.88,5.01,171,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:54:09,100,33327,306.73,100,33327,297.43,5.19,4.95,5.03,172,331,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:54:19,100,33327,314.85,100,33327,319.11,5.15,4.95,5.03,172,331,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:54:29,100,33327,309.70,100,33327,317.10,5.14,4.95,5.03,171,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:54:39,100,33327,312.32,100,33327,319.64,4.96,4.92,5.01,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:54:50,100,33327,324.30,100,33327,312.09,5.10,4.95,5.02,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:01,100,33327,316.38,100,33327,313.57,5.00,4.94,5.02,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:11,100,33327,329.72,100,33327,308.73,5.30,5.01,5.04,172,331,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:21,100,33327,318.45,100,33327,307.13,5.41,5.04,5.05,172,331,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:31,96,33327,307.60,100,33327,316.42,5.19,5.00,5.04,172,330,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:44,100,33327,317.45,100,33327,306.02,5.01,4.97,5.03,172,330,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:55:54,100,33327,320.75,100,33327,326.24,4.85,4.94,5.01,172,330,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:04,100,33327,314.42,100,33327,327.26,4.80,4.92,5.01,172,330,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:15,96,33327,305.69,100,33327,316.67,4.68,4.89,5.00,172,331,347,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:25,100,33327,316.59,100,33327,313.22,4.57,4.86,4.99,171,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:35,100,33327,317.68,100,33327,319.53,4.67,4.87,4.99,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:45,100,33327,306.55,100,33327,323.92,4.65,4.86,4.98,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:56:55,100,33327,307.42,100,33327,312.46,4.71,4.86,4.98,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:05,100,33327,319.57,100,33327,316.28,4.60,4.83,4.97,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:16,100,33327,311.50,100,33327,332.98,4.51,4.81,4.96,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:27,100,33327,313.73,100,33327,321.55,4.43,4.78,4.95,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:38,100,33327,319.68,100,33327,329.98,4.51,4.79,4.95,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:48,100,33327,308.89,100,33327,321.25,4.59,4.79,4.95,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:57:58,100,33327,321.66,100,33327,309.48,4.57,4.78,4.95,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:08,96,33327,310.86,100,33327,323.78,4.49,4.76,4.94,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:18,96,33327,309.21,96,33327,317.46,4.41,4.73,4.92,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:28,100,33327,310.10,100,33327,320.91,4.51,4.74,4.93,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:38,96,33327,300.51,97,33327,312.26,4.81,4.80,4.94,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:49,95,33327,323.21,95,33327,332.65,4.83,4.81,4.94,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:58:59,96,33327,303.52,97,33327,312.78,4.87,4.81,4.94,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:59:09,100,33327,316.51,100,33327,330.26,4.96,4.84,4.95,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:59:19,100,33327,307.03,100,33327,315.86,4.97,4.84,4.95,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:59:29,100,33327,312.77,100,33327,321.83,4.82,4.81,4.94,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:59:39,100,33327,303.94,100,33327,300.49,4.70,4.79,4.93,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 02:59:49,100,33327,315.94,100,33327,310.23,5.04,4.86,4.95,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:00,99,33327,323.23,96,33327,307.14,5.03,4.86,4.95,172,331,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:10,97,33327,309.16,100,33327,317.79,5.54,4.98,4.99,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:20,100,33327,314.38,100,33327,312.05,5.53,5.00,5.00,172,330,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:30,100,33327,314.43,100,33327,325.53,5.96,5.13,5.04,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:40,100,33327,310.35,100,33327,307.07,6.22,5.21,5.07,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:00:50,95,33327,327.23,96,33327,321.11,6.27,5.25,5.08,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:01,100,33327,311.77,100,33327,319.11,6.07,5.24,5.08,172,331,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:11,100,33327,307.89,100,33327,325.09,5.83,5.22,5.07,172,330,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:21,100,33327,301.74,100,33327,303.59,5.63,5.19,5.07,172,330,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:31,100,33327,311.79,100,33327,313.27,5.38,5.15,5.06,172,330,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:41,100,33327,325.47,100,33327,310.29,5.48,5.18,5.07,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:01:51,100,33327,316.31,100,33327,318.28,5.63,5.23,5.08,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:02,100,33327,316.38,100,33327,304.99,5.69,5.25,5.09,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:12,100,33327,321.85,100,33327,315.58,5.58,5.24,5.09,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:23,100,33327,320.42,100,33327,327.60,5.49,5.24,5.09,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:33,100,33327,295.55,100,33327,316.18,5.57,5.26,5.10,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:45,100,33327,317.70,100,33327,317.17,5.57,5.27,5.10,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:02:56,100,33327,322.78,100,33327,324.08,5.60,5.29,5.11,172,330,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:03:06,100,33327,205.90,100,33327,227.63,5.50,5.28,5.11,172,331,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:03:16,96,33327,321.36,92,33327,315.95,5.51,5.29,5.12,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:03:27,100,33327,310.83,100,33327,311.67,5.35,5.26,5.11,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:03:37,100,33327,320.51,100,33327,304.46,5.14,5.22,5.10,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:03:49,100,33327,310.59,100,33327,319.60,5.11,5.21,5.09,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:00,100,33327,300.53,100,33327,299.58,5.10,5.20,5.09,172,331,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:10,100,33327,316.62,100,33327,314.26,5.35,5.26,5.11,172,331,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:21,100,33327,319.41,100,33327,314.20,5.14,5.22,5.10,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:31,100,33327,305.28,100,33327,311.64,5.11,5.21,5.10,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:42,100,33327,324.15,100,33327,319.83,4.94,5.17,5.09,172,330,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:04:53,95,33327,318.85,97,33327,314.39,4.87,5.15,5.08,172,330,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:04,100,33327,315.91,100,33327,309.59,5.06,5.18,5.09,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:14,100,33327,317.76,100,33327,324.94,5.21,5.20,5.10,172,330,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:25,100,33327,316.09,100,33327,315.44,5.61,5.29,5.13,172,331,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:36,100,33327,308.36,100,33327,321.51,5.51,5.28,5.13,172,331,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:46,100,33327,330.24,100,33327,307.85,5.42,5.27,5.13,172,330,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:05:57,100,33327,303.87,100,33327,318.49,5.37,5.26,5.13,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:06:08,100,33327,317.64,100,33327,309.78,5.16,5.22,5.11,172,330,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:06:18,96,33327,324.61,100,33327,316.98,5.21,5.23,5.12,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:06:29,100,33327,326.82,100,33327,306.45,5.33,5.26,5.13,172,331,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:06:39,100,33327,318.29,100,33327,310.05,5.44,5.28,5.14,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:06:49,100,33327,321.08,100,33327,332.03,5.60,5.32,5.15,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:00,100,33327,308.81,100,33327,313.96,5.61,5.34,5.16,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:12,100,33327,327.04,100,33327,307.78,5.36,5.30,5.15,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:22,100,33327,313.48,100,33327,318.48,5.39,5.30,5.15,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:32,100,33327,309.99,100,33327,312.62,5.33,5.29,5.15,172,331,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:43,100,33327,307.85,100,33327,312.44,4.96,5.22,5.13,172,330,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:07:53,100,33327,308.12,100,33327,314.94,4.81,5.18,5.12,172,330,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:04,95,33327,333.17,96,33327,311.82,4.76,5.15,5.11,172,330,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:14,100,33327,300.21,100,33327,314.96,4.64,5.11,5.10,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:25,100,33327,301.04,100,33327,308.16,4.55,5.08,5.08,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:35,100,33327,318.80,100,33327,323.95,4.77,5.11,5.09,171,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:46,100,33327,326.22,100,33327,302.21,5.11,5.17,5.11,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:08:56,100,33327,315.12,100,33327,321.22,5.23,5.20,5.12,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:09:07,94,33327,309.42,97,33327,314.88,5.12,5.17,5.12,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:09:18,100,33327,313.61,100,33327,311.89,5.10,5.17,5.11,172,330,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:09:29,96,33327,309.68,97,33327,300.83,4.93,5.13,5.10,172,330,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:09:39,100,33327,302.96,100,33327,308.05,5.09,5.16,5.11,172,330,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:09:50,100,33327,323.78,100,33327,324.30,5.76,5.30,5.16,172,330,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:00,100,33327,311.91,100,33327,299.24,5.43,5.25,5.14,172,330,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:11,95,33327,323.91,95,33327,295.82,5.36,5.24,5.14,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:23,100,33327,303.12,100,33327,320.77,5.31,5.23,5.14,171,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:34,100,33327,325.20,96,33327,305.39,5.11,5.19,5.13,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:45,100,33327,318.59,100,33327,323.39,5.10,5.19,5.13,172,330,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:10:55,100,33327,319.29,100,33327,330.66,6.11,5.41,5.20,172,331,330,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:06,98,33327,316.01,100,33327,311.65,5.95,5.39,5.20,172,330,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:16,100,33327,315.48,100,33327,306.92,5.65,5.35,5.18,172,330,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:26,100,33327,320.57,100,33327,326.20,5.47,5.32,5.18,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:37,100,33327,304.25,100,33327,301.95,5.40,5.31,5.17,172,330,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:47,100,33327,317.28,100,33327,320.74,5.19,5.27,5.16,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:11:58,100,33327,306.80,100,33327,323.29,5.46,5.32,5.18,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:12:08,100,33327,316.09,100,33327,309.69,5.70,5.38,5.20,172,331,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:12:19,100,33327,316.82,100,33327,333.60,5.44,5.33,5.19,172,330,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:12:30,100,33327,314.28,100,33327,302.57,5.29,5.31,5.18,172,330,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:12:40,100,33327,307.71,100,33327,314.76,5.15,5.27,5.17,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:12:51,100,33327,310.98,100,33327,316.57,4.98,5.23,5.16,171,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:01,100,33327,315.31,100,33327,315.33,5.12,5.26,5.17,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:12,100,33327,317.23,100,33327,319.80,5.03,5.23,5.16,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:23,100,33327,303.68,100,33327,306.66,4.94,5.21,5.15,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:34,100,33327,314.82,100,33327,325.52,4.87,5.18,5.15,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:45,100,33327,321.92,96,33327,313.65,5.13,5.23,5.16,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:13:56,99,33327,311.75,100,33327,300.05,5.18,5.23,5.16,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:14:07,100,33327,325.55,100,33327,315.43,5.00,5.19,5.15,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:14:17,100,33327,309.62,100,33327,322.99,5.54,5.30,5.19,172,330,329,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:14:28,100,33327,320.13,100,33327,328.36,5.38,5.27,5.18,172,331,333,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:14:38,100,33327,310.15,100,33327,302.35,5.17,5.23,5.17,172,330,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:14:49,100,33327,326.79,100,33327,308.07,5.07,5.21,5.16,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:00,100,33327,310.72,100,33327,316.78,4.90,5.16,5.15,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:11,95,33327,316.31,100,33327,316.72,5.07,5.19,5.16,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:23,100,33327,305.68,100,33327,307.74,5.45,5.27,5.18,172,330,331,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:35,100,33327,300.00,100,33327,307.17,5.61,5.32,5.20,172,331,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:46,96,33327,308.78,96,33327,321.46,5.75,5.36,5.21,172,330,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:15:57,100,33327,321.12,100,33327,328.21,5.48,5.31,5.20,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:16:08,100,33327,315.47,100,33327,313.86,5.25,5.27,5.19,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:16:19,96,33327,309.68,96,33327,311.54,5.38,5.29,5.20,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:16:29,100,33327,317.93,100,33327,313.18,5.32,5.28,5.19,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:16:40,100,33327,309.67,100,33327,315.81,5.11,5.24,5.18,172,330,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:16:50,100,33327,311.13,100,33327,327.99,5.01,5.21,5.17,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:01,100,33327,308.15,100,33327,323.73,5.17,5.24,5.18,172,330,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:13,100,33327,318.46,100,33327,321.62,5.29,5.26,5.19,172,331,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:23,100,33327,330.49,100,33327,306.65,5.17,5.24,5.18,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:33,100,33327,302.98,100,33327,312.15,5.15,5.23,5.18,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:43,100,33327,301.45,100,33327,317.31,5.13,5.22,5.18,172,331,341,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:17:53,100,33327,319.40,100,33327,311.42,5.18,5.23,5.18,172,331,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:03,100,33327,323.29,100,33327,315.89,5.29,5.26,5.19,172,330,338,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:14,100,33327,308.11,100,33327,313.25,5.24,5.25,5.19,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:24,100,33327,311.48,100,33327,320.37,5.05,5.21,5.17,172,331,345,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:34,98,33327,318.92,96,33327,306.37,5.04,5.20,5.17,172,330,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:44,100,33327,319.93,100,33327,318.65,5.33,5.26,5.19,172,331,328,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:18:54,100,33327,317.55,100,33327,316.67,5.21,5.23,5.18,172,331,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:04,95,33327,315.01,100,33327,298.71,5.18,5.23,5.18,172,331,335,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:15,100,33327,303.25,100,33327,318.84,5.00,5.18,5.17,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:25,100,33327,318.97,100,33327,326.79,4.85,5.15,5.16,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:35,100,33327,304.79,100,33327,308.50,4.71,5.11,5.14,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:45,96,33327,302.14,96,33327,319.39,4.84,5.12,5.15,172,331,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:19:55,96,33327,318.22,100,33327,303.10,5.05,5.15,5.16,172,330,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:05,100,33327,318.58,100,33327,307.43,4.89,5.11,5.14,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:15,100,33327,322.53,100,33327,306.74,4.75,5.07,5.13,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:26,100,33327,308.58,100,33327,315.87,5.11,5.14,5.15,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:36,100,33327,311.40,100,33327,306.56,5.08,5.13,5.15,172,330,334,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:46,100,33327,318.34,100,33327,315.93,5.08,5.13,5.15,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:20:56,100,33327,299.66,100,33327,313.47,5.06,5.12,5.15,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:06,100,33327,308.30,100,33327,323.23,5.34,5.18,5.17,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:17,100,33327,327.92,100,33327,317.22,5.13,5.14,5.15,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:27,100,33327,305.47,100,33327,308.65,5.26,5.17,5.16,172,331,337,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:37,100,33327,316.47,100,33327,304.36,5.06,5.13,5.15,172,331,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:47,100,33327,324.67,100,33327,310.23,4.90,5.10,5.14,172,331,344,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:21:57,100,33327,326.26,100,33327,313.89,4.92,5.09,5.14,172,331,342,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:07,100,33327,309.17,100,33327,306.83,5.23,5.16,5.16,172,330,332,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:18,100,33327,316.69,100,33327,316.99,5.04,5.12,5.14,172,331,336,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:28,100,33327,326.65,100,33327,313.38,4.88,5.08,5.13,172,330,340,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:38,100,33327,294.84,100,33327,319.40,4.90,5.08,5.13,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:49,96,33327,313.92,97,33327,318.72,4.77,5.04,5.12,172,331,346,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:22:59,100,33327,308.22,97,33327,311.76,4.81,5.04,5.12,172,331,343,0,1099,0.01595403254032135,0.0004094334726687521,35.2
2026-03-25 03:23:10,98,33327,313.67,97,33327,296.35,4.84,5.04,5.11,172,331,339,0,1099,0.01595403254032135,0.0004094334726687521,35.2
